Id,Category
2997,6
2998,1
2999,6
3000,0
3001,5
3002,8
3003,1
3004,6
3005,5
3006,8
3007,4
3008,8
3009,0
3010,8
3011,5
3012,1
3013,0
3014,6
3015,8
3016,1
3017,4
3018,8
3019,8
3020,3
3021,9
3022,1
3023,5
3024,3
3025,5
3026,4
3027,2
3028,6
3029,0
3030,0
3031,1
3032,2
3033,5
3034,9
3035,2
3036,2
3037,8
3038,3
3039,8
3040,9
3041,5
3042,8
3043,8
3044,6
3045,5
3046,4
3047,0
3048,5
3049,3
3050,1
3051,0
3052,3
3053,4
3054,6
3055,5
3056,7
3057,8
3058,6
3059,4
3060,4
3061,8
3062,3
3063,8
3064,0
3065,3
3066,8
3067,6
3068,8
3069,6
3070,3
3071,6
3072,0
3073,3
3074,2
3075,3
3076,4
3077,0
3078,9
3079,5
3080,6
3081,1
3082,6
3083,7
3084,9
3085,5
3086,0
3087,9
3088,5
3089,7
3090,1
3091,4
3092,5
3093,2
3094,1
3095,5
3096,0
3097,5
3098,8
3099,0
3100,4
3101,8
3102,8
3103,6
3104,5
3105,3
3106,6
3107,3
3108,7
3109,9
3110,9
3111,7
3112,0
3113,5
3114,2
3115,8
3116,5
3117,0
3118,0
3119,4
3120,6
3121,1
3122,4
3123,3
3124,1
3125,2
3126,1
3127,3
3128,8
3129,0
3130,3
3131,0
3132,4
3133,1
3134,7
3135,1
3136,1
3137,9
3138,0
3139,9
3140,8
3141,8
3142,9
3143,3
3144,9
3145,4
3146,1
3147,0
3148,1
3149,5
3150,7
3151,8
3152,9
3153,2
3154,3
3155,0
3156,8
3157,5
3158,6
3159,5
3160,5
3161,3
3162,5
3163,2
3164,3
3165,6
3166,0
3167,9
3168,5
3169,1
3170,3
3171,5
3172,3
3173,8
3174,3
3175,4
3176,5
3177,4
3178,2
3179,5
3180,3
3181,2
3182,0
3183,8
3184,3
3185,8
3186,6
3187,8
3188,3
3189,4
3190,8
3191,2
3192,3
3193,6
3194,8
3195,8
3196,6
3197,4
3198,5
3199,5
3200,0
3201,6
3202,4
3203,4
3204,6
3205,2
3206,4
3207,5
3208,6
3209,3
3210,8
3211,8
3212,0
3213,6
3214,8
3215,5
3216,8
3217,8
3218,6
3219,5
3220,5
3221,6
3222,1
3223,4
3224,1
3225,5
3226,4
3227,6
3228,8
3229,1
3230,0
3231,7
3232,0
3233,4
3234,8
3235,4
3236,7
3237,4
3238,9
3239,6
3240,6
3241,5
3242,4
3243,2
3244,6
3245,5
3246,9
3247,8
3248,5
3249,9
3250,2
3251,4
3252,9
3253,1
3254,0
3255,8
3256,2
3257,1
3258,0
3259,5
3260,6
3261,0
3262,8
3263,6
3264,5
3265,8
3266,8
3267,2
3268,1
3269,0
3270,1
3271,5
3272,6
3273,8
3274,6
3275,0
3276,4
3277,6
3278,5
3279,8
3280,4
3281,1
3282,1
3283,0
3284,4
3285,9
3286,7
3287,9
3288,4
3289,6
3290,9
3291,5
3292,3
3293,4
3294,5
3295,6
3296,4
3297,2
3298,6
3299,5
3300,6
3301,3
3302,8
3303,8
3304,6
3305,7
3306,5
3307,8
3308,1
3309,1
3310,5
3311,3
3312,8
3313,5
3314,0
3315,2
3316,0
3317,6
3318,6
3319,2
3320,4
3321,4
3322,5
3323,9
3324,4
3325,0
3326,5
3327,8
3328,1
3329,0
3330,9
3331,6
3332,5
3333,4
3334,1
3335,3
3336,8
3337,0
3338,8
3339,8
3340,8
3341,5
3342,8
3343,8
3344,1
3345,2
3346,5
3347,4
3348,3
3349,4
3350,9
3351,5
3352,5
3353,3
3354,3
3355,8
3356,4
3357,9
3358,5
3359,4
3360,5
3361,4
3362,1
3363,6
3364,0
3365,3
3366,8
3367,5
3368,0
3369,5
3370,5
3371,8
3372,8
3373,0
3374,9
3375,1
3376,4
3377,4
3378,2
3379,8
3380,8
3381,3
3382,0
3383,8
3384,5
3385,3
3386,5
3387,5
3388,6
3389,1
3390,3
3391,7
3392,6
3393,1
3394,9
3395,8
3396,3
3397,1
3398,4
3399,6
3400,5
3401,2
3402,3
3403,0
3404,2
3405,5
3406,5
3407,0
3408,8
3409,2
3410,9
3411,5
3412,4
3413,8
3414,5
3415,4
3416,9
3417,6
3418,6
3419,2
3420,1
3421,4
3422,3
3423,5
3424,6
3425,9
3426,9
3427,8
3428,5
3429,5
3430,5
3431,5
3432,4
3433,2
3434,0
3435,3
3436,6
3437,5
3438,3
3439,9
3440,8
3441,1
3442,7
3443,0
3444,4
3445,0
3446,4
3447,1
3448,7
3449,4
3450,4
3451,8
3452,9
3453,9
3454,5
3455,9
3456,4
3457,3
3458,9
3459,6
3460,3
3461,3
3462,3
3463,4
3464,4
3465,6
3466,6
3467,5
3468,1
3469,5
3470,0
3471,9
3472,1
3473,2
3474,8
3475,1
3476,9
3477,6
3478,4
3479,8
3480,8
3481,5
3482,8
3483,8
3484,4
3485,5
3486,0
3487,1
3488,9
3489,8
3490,5
3491,3
3492,1
3493,3
3494,9
3495,6
3496,5
3497,5
3498,2
3499,8
3500,9
3501,0
3502,3
3503,3
3504,5
3505,9
3506,5
3507,5
3508,8
3509,2
3510,8
3511,8
3512,3
3513,4
3514,6
3515,0
3516,4
3517,8
3518,8
3519,7
3520,6
3521,8
3522,8
3523,4
3524,6
3525,6
3526,0
3527,2
3528,1
3529,3
3530,6
3531,1
3532,4
3533,1
3534,5
3535,5
3536,1
3537,7
3538,1
3539,6
3540,0
3541,0
3542,0
3543,8
3544,0
3545,1
3546,4
3547,5
3548,7
3549,0
3550,3
3551,0
3552,9
3553,5
3554,3
3555,6
3556,0
3557,6
3558,3
3559,0
3560,4
3561,6
3562,3
3563,5
3564,7
3565,2
3566,1
3567,5
3568,8
3569,8
3570,5
3571,6
3572,6
3573,3
3574,0
3575,4
3576,6
3577,1
3578,3
3579,6
3580,6
3581,8
3582,3
3583,9
3584,1
3585,0
3586,5
3587,6
3588,8
3589,3
3590,7
3591,7
3592,1
3593,8
3594,1
3595,6
3596,6
3597,5
3598,4
3599,7
3600,0
3601,5
3602,3
3603,5
3604,6
3605,2
3606,4
3607,1
3608,3
3609,5
3610,5
3611,8
3612,6
3613,2
3614,0
3615,1
3616,5
3617,8
3618,6
3619,5
3620,3
3621,1
3622,2
3623,8
3624,3
3625,3
3626,3
3627,0
3628,5
3629,5
3630,7
3631,0
3632,8
3633,6
3634,1
3635,0
3636,5
3637,3
3638,1
3639,5
3640,8
3641,7
3642,6
3643,5
3644,2
3645,5
3646,5
3647,6
3648,3
3649,8
3650,4
3651,8
3652,5
3653,1
3654,8
3655,7
3656,1
3657,3
3658,0
3659,3
3660,1
3661,6
3662,0
3663,5
3664,5
3665,1
3666,8
3667,8
3668,8
3669,3
3670,6
3671,0
3672,6
3673,5
3674,8
3675,4
3676,6
3677,2
3678,6
3679,5
3680,3
3681,5
3682,4
3683,8
3684,3
3685,1
3686,3
3687,1
3688,7
3689,1
3690,1
3691,8
3692,2
3693,3
3694,3
3695,9
3696,2
3697,7
3698,6
3699,3
3700,1
3701,7
3702,0
3703,5
3704,9
3705,4
3706,9
3707,9
3708,3
3709,0
3710,6
3711,6
3712,5
3713,2
3714,3
3715,6
3716,6
3717,0
3718,0
3719,4
3720,1
3721,6
3722,0
3723,6
3724,5
3725,9
3726,5
3727,3
3728,5
3729,9
3730,1
3731,5
3732,4
3733,5
3734,3
3735,3
3736,0
3737,6
3738,9
3739,5
3740,9
3741,8
3742,5
3743,5
3744,0
3745,8
3746,4
3747,5
3748,5
3749,1
3750,8
3751,5
3752,1
3753,1
3754,0
3755,4
3756,1
3757,3
3758,4
3759,3
3760,5
3761,8
3762,6
3763,9
3764,6
3765,9
3766,2
3767,9
3768,8
3769,4
3770,8
3771,5
3772,0
3773,5
3774,4
3775,7
3776,8
3777,3
3778,8
3779,5
3780,7
3781,3
3782,6
3783,6
3784,0
3785,8
3786,3
3787,5
3788,5
3789,8
3790,6
3791,5
3792,4
3793,5
3794,4
3795,4
3796,5
3797,8
3798,5
3799,5
3800,2
3801,8
3802,5
3803,5
3804,5
3805,5
3806,0
3807,5
3808,3
3809,5
3810,2
3811,4
3812,6
3813,6
3814,3
3815,4
3816,1
3817,2
3818,4
3819,2
3820,1
3821,2
3822,6
3823,5
3824,5
3825,6
3826,1
3827,5
3828,3
3829,0
3830,8
3831,2
3832,3
3833,8
3834,5
3835,7
3836,1
3837,8
3838,9
3839,4
3840,1
3841,1
3842,8
3843,6
3844,3
3845,8
3846,5
3847,0
3848,2
3849,8
3850,5
3851,9
3852,5
3853,1
3854,0
3855,5
3856,6
3857,7
3858,5
3859,3
3860,8
3861,3
3862,9
3863,9
3864,7
3865,9
3866,3
3867,4
3868,7
3869,1
3870,5
3871,6
3872,6
3873,5
3874,3
3875,5
3876,5
3877,5
3878,9
3879,5
3880,3
3881,3
3882,5
3883,3
3884,2
3885,1
3886,8
3887,4
3888,5
3889,8
3890,5
3891,4
3892,0
3893,8
3894,4
3895,9
3896,3
3897,4
3898,8
3899,2
3900,6
3901,4
3902,0
3903,3
3904,3
3905,6
3906,3
3907,8
3908,1
3909,8
3910,5
3911,9
3912,5
3913,4
3914,0
3915,4
3916,8
3917,3
3918,3
3919,3
3920,4
3921,8
3922,1
3923,3
3924,4
3925,1
3926,1
3927,5
3928,5
3929,5
3930,2
3931,6
3932,7
3933,4
3934,5
3935,5
3936,0
3937,8
3938,9
3939,2
3940,5
3941,6
3942,8
3943,8
3944,3
3945,8
3946,5
3947,3
3948,8
3949,9
3950,9
3951,0
3952,3
3953,3
3954,4
3955,7
3956,6
3957,2
3958,3
3959,8
3960,5
3961,3
3962,5
3963,0
3964,9
3965,0
3966,1
3967,5
3968,3
3969,3
3970,4
3971,9
3972,5
3973,5
3974,4
3975,4
3976,5
3977,6
3978,3
3979,1
3980,4
3981,3
3982,0
3983,1
3984,5
3985,5
3986,7
3987,8
3988,8
3989,8
3990,1
3991,2
3992,0
3993,5
3994,1
3995,0
3996,5
3997,5
3998,9
3999,6
4000,8
4001,9
4002,3
4003,0
4004,8
4005,0
4006,5
4007,4
4008,5
4009,6
4010,6
4011,8
4012,4
4013,8
4014,4
4015,5
4016,9
4017,6
4018,1
4019,9
4020,5
4021,0
4022,2
4023,2
4024,6
4025,6
4026,8
4027,4
4028,0
4029,1
4030,8
4031,5
4032,2
4033,5
4034,7
4035,5
4036,8
4037,8
4038,6
4039,3
4040,3
4041,2
4042,6
4043,5
4044,5
4045,5
4046,1
4047,8
4048,8
4049,1
4050,5
4051,3
4052,8
4053,1
4054,8
4055,6
4056,1
4057,3
4058,3
4059,2
4060,4
4061,4
4062,4
4063,2
4064,5
4065,7
4066,3
4067,5
4068,9
4069,6
4070,5
4071,5
4072,3
4073,0
4074,0
4075,5
4076,1
4077,5
4078,3
4079,6
4080,4
4081,8
4082,3
4083,5
4084,5
4085,5
4086,3
4087,5
4088,9
4089,3
4090,5
4091,0
4092,9
4093,5
4094,8
4095,4
4096,0
4097,3
4098,5
4099,6
4100,5
4101,2
4102,3
4103,8
4104,6
4105,6
4106,2
4107,2
4108,8
4109,4
4110,5
4111,6
4112,3
4113,8
4114,3
4115,1
4116,6
4117,5
4118,0
4119,1
4120,7
4121,8
4122,9
4123,5
4124,6
4125,6
4126,8
4127,8
4128,3
4129,7
4130,6
4131,0
4132,8
4133,4
4134,4
4135,3
4136,6
4137,5
4138,8
4139,8
4140,0
4141,1
4142,9
4143,6
4144,5
4145,5
4146,3
4147,6
4148,4
4149,8
4150,8
4151,8
4152,9
4153,5
4154,3
4155,5
4156,0
4157,8
4158,4
4159,6
4160,6
4161,2
4162,9
4163,5
4164,1
4165,5
4166,8
4167,6
4168,0
4169,7
4170,5
4171,2
4172,6
4173,4
4174,3
4175,3
4176,5
4177,2
4178,1
4179,7
4180,5
4181,1
4182,2
4183,2
4184,5
4185,9
4186,6
4187,8
4188,3
4189,0
4190,5
4191,5
4192,6
4193,9
4194,4
4195,5
4196,4
4197,8
4198,8
4199,5
4200,4
4201,4
4202,6
4203,8
4204,3
4205,2
4206,5
4207,6
4208,1
4209,0
4210,4
4211,8
4212,6
4213,3
4214,6
4215,8
4216,8
4217,5
4218,8
4219,0
4220,5
4221,8
4222,4
4223,6
4224,3
4225,5
4226,5
4227,5
4228,9
4229,0
4230,5
4231,9
4232,8
4233,5
4234,2
4235,9
4236,1
4237,0
4238,1
4239,5
4240,8
4241,8
4242,4
4243,5
4244,3
4245,5
4246,0
4247,1
4248,0
4249,5
4250,8
4251,2
4252,8
4253,5
4254,1
4255,2
4256,4
4257,6
4258,1
4259,5
4260,9
4261,6
4262,7
4263,6
4264,2
4265,1
4266,1
4267,8
4268,3
4269,5
4270,4
4271,3
4272,5
4273,5
4274,6
4275,5
4276,2
4277,5
4278,8
4279,8
4280,0
4281,0
4282,6
4283,1
4284,1
4285,1
4286,0
4287,4
4288,3
4289,8
4290,1
4291,6
4292,3
4293,8
4294,5
4295,2
4296,4
4297,5
4298,8
4299,9
4300,0
4301,5
4302,1
4303,5
4304,3
4305,0
4306,7
4307,4
4308,5
4309,6
4310,6
4311,6
4312,8
4313,5
4314,5
4315,3
4316,4
4317,5
4318,3
4319,3
4320,5
4321,5
4322,9
4323,5
4324,5
4325,5
4326,5
4327,6
4328,5
4329,4
4330,6
4331,8
4332,5
4333,1
4334,1
4335,4
4336,4
4337,2
4338,5
4339,5
4340,5
4341,6
4342,7
4343,0
4344,6
4345,1
4346,1
4347,0
4348,9
4349,1
4350,9
4351,9
4352,4
4353,5
4354,1
4355,9
4356,8
4357,5
4358,3
4359,5
4360,3
4361,4
4362,6
4363,8
4364,5
4365,5
4366,7
4367,7
4368,8
4369,9
4370,6
4371,4
4372,1
4373,7
4374,3
4375,0
4376,5
4377,7
4378,1
4379,9
4380,0
4381,3
4382,5
4383,5
4384,8
4385,2
4386,1
4387,4
4388,1
4389,5
4390,8
4391,5
4392,1
4393,1
4394,0
4395,1
4396,5
4397,3
4398,2
4399,5
4400,5
4401,6
4402,0
4403,8
4404,4
4405,3
4406,9
4407,1
4408,2
4409,4
4410,5
4411,5
4412,8
4413,5
4414,9
4415,2
4416,9
4417,5
4418,9
4419,2
4420,5
4421,6
4422,1
4423,4
4424,6
4425,8
4426,4
4427,5
4428,4
4429,8
4430,8
4431,3
4432,3
4433,8
4434,4
4435,1
4436,8
4437,4
4438,8
4439,5
4440,0
4441,0
4442,8
4443,5
4444,4
4445,5
4446,8
4447,8
4448,5
4449,5
4450,8
4451,5
4452,8
4453,3
4454,8
4455,9
4456,7
4457,8
4458,5
4459,2
4460,3
4461,4
4462,3
4463,7
4464,2
4465,0
4466,4
4467,6
4468,4
4469,2
4470,5
4471,7
4472,0
4473,8
4474,0
4475,1
4476,5
4477,4
4478,8
4479,9
4480,5
4481,5
4482,1
4483,8
4484,5
4485,1
4486,0
4487,7
4488,9
4489,9
4490,6
4491,2
4492,6
4493,0
4494,8
4495,1
4496,1
4497,5
4498,9
4499,4
4500,1
4501,8
4502,7
4503,6
4504,8
4505,2
4506,7
4507,9
4508,0
4509,0
4510,6
4511,4
4512,1
4513,3
4514,1
4515,7
4516,0
4517,1
4518,4
4519,0
4520,5
4521,4
4522,6
4523,5
4524,6
4525,3
4526,1
4527,0
4528,5
4529,0
4530,0
4531,8
4532,8
4533,1
4534,5
4535,6
4536,4
4537,5
4538,5
4539,5
4540,6
4541,0
4542,6
4543,3
4544,1
4545,5
4546,4
4547,6
4548,5
4549,3
4550,0
4551,8
4552,7
4553,6
4554,2
4555,6
4556,6
4557,3
4558,8
4559,6
4560,1
4561,2
4562,5
4563,1
4564,6
4565,0
4566,6
4567,8
4568,9
4569,8
4570,5
4571,6
4572,2
4573,8
4574,1
4575,2
4576,3
4577,5
4578,9
4579,5
4580,8
4581,4
4582,4
4583,3
4584,9
4585,7
4586,7
4587,6
4588,7
4589,6
4590,8
4591,5
4592,6
4593,0
4594,0
4595,9
4596,3
4597,5
4598,6
4599,0
4600,7
4601,5
4602,5
4603,1
4604,3
4605,5
4606,1
4607,5
4608,0
4609,3
4610,9
4611,8
4612,3
4613,5
4614,8
4615,6
4616,3
4617,3
4618,1
4619,8
4620,0
4621,0
4622,2
4623,4
4624,6
4625,0
4626,3
4627,8
4628,5
4629,9
4630,9
4631,2
4632,2
4633,7
4634,5
4635,8
4636,1
4637,8
4638,4
4639,5
4640,9
4641,8
4642,8
4643,8
4644,5
4645,3
4646,4
4647,8
4648,1
4649,5
4650,9
4651,8
4652,5
4653,3
4654,1
4655,2
4656,8
4657,3
4658,4
4659,5
4660,3
4661,9
4662,8
4663,4
4664,0
4665,8
4666,3
4667,5
4668,7
4669,3
4670,5
4671,0
4672,7
4673,3
4674,2
4675,0
4676,1
4677,5
4678,4
4679,3
4680,4
4681,4
4682,6
4683,8
4684,1
4685,8
4686,3
4687,5
4688,7
4689,9
4690,1
4691,4
4692,8
4693,7
4694,6
4695,6
4696,5
4697,2
4698,1
4699,5
4700,0
4701,5
4702,1
4703,5
4704,4
4705,1
4706,5
4707,5
4708,0
4709,7
4710,3
4711,5
4712,8
4713,5
4714,1
4715,1
4716,9
4717,8
4718,3
4719,0
4720,3
4721,3
4722,9
4723,4
4724,5
4725,8
4726,3
4727,0
4728,2
4729,3
4730,0
4731,4
4732,3
4733,8
4734,5
4735,5
4736,5
4737,0
4738,0
4739,7
4740,9
4741,6
4742,8
4743,8
4744,4
4745,1
4746,4
4747,3
4748,8
4749,5
4750,1
4751,3
4752,1
4753,5
4754,0
4755,3
4756,2
4757,0
4758,5
4759,6
4760,8
4761,5
4762,2
4763,9
4764,9
4765,3
4766,5
4767,5
4768,3
4769,5
4770,6
4771,3
4772,9
4773,4
4774,4
4775,3
4776,6
4777,1
4778,3
4779,1
4780,2
4781,9
4782,9
4783,1
4784,8
4785,8
4786,3
4787,0
4788,7
4789,1
4790,3
4791,1
4792,8
4793,4
4794,9
4795,3
4796,8
4797,9
4798,3
4799,5
4800,2
4801,2
4802,4
4803,6
4804,2
4805,9
4806,5
4807,4
4808,6
4809,5
4810,5
4811,1
4812,8
4813,9
4814,8
4815,0
4816,8
4817,5
4818,2
4819,1
4820,5
4821,7
4822,4
4823,2
4824,5
4825,5
4826,6
4827,0
4828,8
4829,8
4830,8
4831,3
4832,3
4833,3
4834,8
4835,8
4836,1
4837,2
4838,9
4839,6
4840,3
4841,1
4842,8
4843,5
4844,9
4845,8
4846,5
4847,8
4848,1
4849,4
4850,5
4851,8
4852,8
4853,5
4854,5
4855,6
4856,5
4857,1
4858,5
4859,5
4860,8
4861,0
4862,5
4863,9
4864,6
4865,1
4866,0
4867,1
4868,7
4869,6
4870,7
4871,1
4872,3
4873,2
4874,5
4875,3
4876,1
4877,3
4878,5
4879,9
4880,4
4881,7
4882,5
4883,4
4884,3
4885,4
4886,2
4887,9
4888,6
4889,2
4890,4
4891,4
4892,6
4893,9
4894,5
4895,5
4896,0
4897,6
4898,4
4899,3
4900,3
4901,0
4902,4
4903,3
4904,4
4905,6
4906,1
4907,8
4908,5
4909,6
4910,0
4911,5
4912,6
4913,6
4914,1
4915,8
4916,6
4917,5
4918,6
4919,0
4920,9
4921,5
4922,4
4923,5
4924,4
4925,6
4926,8
4927,6
4928,4
4929,0
4930,9
4931,8
4932,5
4933,5
4934,5
4935,5
4936,0
4937,5
4938,5
4939,7
4940,6
4941,3
4942,5
4943,0
4944,6
4945,1
4946,5
4947,5
4948,8
4949,5
4950,4
4951,5
4952,6
4953,9
4954,5
4955,1
4956,5
4957,8
4958,4
4959,8
4960,0
4961,5
4962,0
4963,4
4964,5
4965,3
4966,6
4967,9
4968,8
4969,5
4970,8
4971,3
4972,1
4973,6
4974,6
4975,5
4976,1
4977,6
4978,5
4979,8
4980,0
4981,9
4982,6
4983,0
4984,8
4985,0
4986,7
4987,3
4988,5
4989,3
4990,0
4991,0
4992,8
4993,4
4994,5
4995,6
4996,8
4997,8
4998,4
4999,3
5000,2
5001,4
5002,8
5003,3
5004,9
5005,0
5006,9
5007,2
5008,7
5009,7
5010,5
5011,4
5012,0
5013,3
5014,5
5015,6
5016,8
5017,8
5018,9
5019,5
5020,6
5021,4
5022,1
5023,6
5024,7
5025,4
5026,1
5027,1
5028,9
5029,0
5030,3
5031,5
5032,6
5033,3
5034,8
5035,7
5036,4
5037,4
5038,8
5039,0
5040,9
5041,4
5042,6
5043,1
5044,5
5045,6
5046,1
5047,3
5048,4
5049,4
5050,8
5051,0
5052,0
5053,9
5054,5
5055,8
5056,5
5057,2
5058,1
5059,4
5060,5
5061,5
5062,9
5063,8
5064,4
5065,5
5066,4
5067,1
5068,5
5069,3
5070,5
5071,5
5072,8
5073,7
5074,8
5075,8
5076,8
5077,8
5078,5
5079,8
5080,1
5081,3
5082,4
5083,1
5084,0
5085,5
5086,2
5087,1
5088,8
5089,9
5090,8
5091,4
5092,1
5093,1
5094,4
5095,8
5096,6
5097,6
5098,6
5099,5
5100,0
5101,0
5102,4
5103,2
5104,2
5105,5
5106,3
5107,8
5108,8
5109,8
5110,7
5111,3
5112,6
5113,1
5114,4
5115,2
5116,6
5117,1
5118,1
5119,6
5120,1
5121,4
5122,8
5123,2
5124,4
5125,5
5126,6
5127,9
5128,5
5129,4
5130,9
5131,5
5132,1
5133,9
5134,5
5135,8
5136,9
5137,5
5138,2
5139,4
5140,1
5141,4
5142,3
5143,0
5144,6
5145,3
5146,4
5147,2
5148,9
5149,4
5150,3
5151,6
5152,3
5153,0
5154,8
5155,8
5156,5
5157,6
5158,5
5159,5
5160,8
5161,8
5162,6
5163,4
5164,9
5165,8
5166,1
5167,1
5168,6
5169,6
5170,3
5171,6
5172,8
5173,8
5174,1
5175,4
5176,4
5177,1
5178,8
5179,4
5180,1
5181,5
5182,3
5183,1
5184,4
5185,5
5186,6
5187,9
5188,2
5189,8
5190,8
5191,9
5192,9
5193,9
5194,9
5195,7
5196,6
5197,1
5198,2
5199,3
5200,3
5201,9
5202,6
5203,5
5204,6
5205,6
5206,8
5207,5
5208,1
5209,3
5210,3
5211,5
5212,6
5213,4
5214,5
5215,4
5216,2
5217,8
5218,0
5219,5
5220,1
5221,9
5222,2
5223,4
5224,4
5225,6
5226,1
5227,9
5228,6
5229,4
5230,4
5231,3
5232,6
5233,5
5234,6
5235,6
5236,8
5237,4
5238,3
5239,4
5240,6
5241,6
5242,2
5243,1
5244,8
5245,6
5246,8
5247,6
5248,6
5249,1
5250,9
5251,1
5252,1
5253,1
5254,0
5255,4
5256,1
5257,0
5258,3
5259,2
5260,8
5261,1
5262,2
5263,8
5264,9
5265,5
5266,4
5267,6
5268,8
5269,2
5270,3
5271,1
5272,8
5273,5
5274,3
5275,6
5276,5
5277,3
5278,4
5279,5
5280,8
5281,8
5282,8
5283,6
5284,3
5285,5
5286,9
5287,6
5288,6
5289,4
5290,0
5291,0
5292,2
5293,2
5294,9
5295,1
5296,3
5297,8
5298,3
5299,5
5300,3
5301,6
5302,0
5303,5
5304,3
5305,6
5306,8
5307,3
5308,5
5309,3
5310,4
5311,3
5312,1
5313,2
5314,4
5315,4
5316,3
5317,7
5318,1
5319,1
5320,8
5321,7
5322,2
5323,6
5324,5
5325,7
5326,5
5327,0
5328,0
5329,5
5330,8
5331,5
5332,8
5333,1
5334,5
5335,6
5336,3
5337,4
5338,8
5339,3
5340,4
5341,0
5342,3
5343,5
5344,6
5345,5
5346,1
5347,1
5348,5
5349,9
5350,6
5351,3
5352,3
5353,8
5354,5
5355,9
5356,5
5357,1
5358,2
5359,7
5360,0
5361,1
5362,5
5363,8
5364,1
5365,8
5366,3
5367,4
5368,6
5369,0
5370,5
5371,5
5372,5
5373,8
5374,5
5375,4
5376,1
5377,1
5378,8
5379,4
5380,8
5381,5
5382,8
5383,3
5384,0
5385,8
5386,4
5387,5
5388,5
5389,1
5390,8
5391,8
5392,6
5393,5
5394,1
5395,8
5396,0
5397,6
5398,5
5399,5
5400,4
5401,1
5402,5
5403,5
5404,5
5405,3
5406,9
5407,1
5408,5
5409,8
5410,0
5411,5
5412,7
5413,8
5414,5
5415,9
5416,1
5417,9
5418,5
5419,0
5420,8
5421,5
5422,5
5423,6
5424,3
5425,5
5426,8
5427,1
5428,4
5429,7
5430,8
5431,8
5432,6
5433,0
5434,3
5435,5
5436,5
5437,7
5438,4
5439,6
5440,1
5441,3
5442,6
5443,9
5444,3
5445,4
5446,1
5447,6
5448,2
5449,3
5450,1
5451,5
5452,1
5453,3
5454,4
5455,2
5456,4
5457,4
5458,0
5459,0
5460,2
5461,2
5462,8
5463,1
5464,5
5465,4
5466,0
5467,3
5468,6
5469,4
5470,8
5471,8
5472,5
5473,6
5474,8
5475,7
5476,1
5477,9
5478,0
5479,5
5480,0
5481,1
5482,8
5483,3
5484,0
5485,4
5486,8
5487,0
5488,6
5489,3
5490,4
5491,9
5492,8
5493,3
5494,0
5495,2
5496,5
5497,8
5498,5
5499,8
5500,6
5501,1
5502,1
5503,1
5504,3
5505,3
5506,3
5507,0
5508,2
5509,7
5510,0
5511,1
5512,1
5513,5
5514,2
5515,5
5516,8
5517,0
5518,3
5519,0
5520,5
5521,5
5522,5
5523,3
5524,5
5525,2
5526,4
5527,9
5528,0
5529,7
5530,0
5531,5
5532,0
5533,4
5534,8
5535,5
5536,2
5537,8
5538,4
5539,0
5540,5
5541,5
5542,9
5543,3
5544,9
5545,1
5546,0
5547,8
5548,0
5549,5
5550,4
5551,9
5552,8
5553,5
5554,6
5555,5
5556,8
5557,0
5558,5
5559,6
5560,3
5561,6
5562,3
5563,6
5564,8
5565,0
5566,5
5567,6
5568,7
5569,0
5570,6
5571,3
5572,7
5573,3
5574,1
5575,5
5576,8
5577,3
5578,6
5579,5
5580,5
5581,4
5582,4
5583,3
5584,5
5585,6
5586,8
5587,9
5588,0
5589,3
5590,9
5591,3
5592,8
5593,9
5594,7
5595,1
5596,4
5597,9
5598,5
5599,5
5600,6
5601,5
5602,5
5603,0
5604,0
5605,8
5606,5
5607,5
5608,8
5609,4
5610,8
5611,4
5612,6
5613,3
5614,5
5615,2
5616,5
5617,5
5618,8
5619,0
5620,2
5621,3
5622,0
5623,5
5624,3
5625,3
5626,2
5627,1
5628,5
5629,3
5630,8
5631,9
5632,4
5633,6
5634,4
5635,5
5636,1
5637,9
5638,6
5639,0
5640,5
5641,9
5642,5
5643,5
5644,3
5645,4
5646,5
5647,4
5648,4
5649,1
5650,4
5651,8
5652,6
5653,5
5654,7
5655,1
5656,9
5657,6
5658,5
5659,0
5660,5
5661,6
5662,8
5663,8
5664,1
5665,8
5666,5
5667,6
5668,5
5669,6
5670,9
5671,8
5672,5
5673,6
5674,0
5675,7
5676,5
5677,1
5678,5
5679,2
5680,3
5681,5
5682,4
5683,6
5684,1
5685,5
5686,5
5687,9
5688,5
5689,3
5690,6
5691,6
5692,3
5693,0
5694,8
5695,6
5696,4
5697,5
5698,3
5699,9
5700,5
5701,3
5702,8
5703,9
5704,1
5705,6
5706,8
5707,1
5708,1
5709,5
5710,0
5711,3
5712,2
5713,5
5714,5
5715,4
5716,8
5717,1
5718,8
5719,1
5720,6
5721,6
5722,4
5723,8
5724,6
5725,8
5726,8
5727,5
5728,9
5729,6
5730,1
5731,5
5732,7
5733,5
5734,9
5735,3
5736,7
5737,3
5738,9
5739,5
5740,9
5741,9
5742,3
5743,6
5744,1
5745,1
5746,5
5747,1
5748,4
5749,9
5750,6
5751,5
5752,8
5753,3
5754,8
5755,8
5756,7
5757,4
5758,6
5759,8
5760,2
5761,2
5762,8
5763,4
5764,2
5765,6
5766,0
5767,3
5768,1
5769,0
5770,5
5771,1
5772,5
5773,6
5774,5
5775,8
5776,5
5777,6
5778,2
5779,1
5780,3
5781,5
5782,5
5783,5
5784,5
5785,0
5786,3
5787,3
5788,6
5789,5
5790,6
5791,6
5792,0
5793,6
5794,1
